danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.868,0.638,2,-7.746,1,0.0736,0.146,0.0565,0.0931,0.459,126.03,audio_features,0xUvi7wldroBzaZCengPa5,spotify:track:0xUvi7wldroBzaZCengPa5,https://api.spotify.com/v1/tracks/0xUvi7wldroBzaZCengPa5,https://api.spotify.com/v1/audio-analysis/0xUvi7wldroBzaZCengPa5,182857,4
0.548,0.805,7,-5.732,1,0.351,0.212,0.000405,0.408,0.649,142.096,audio_features,79s5XnCN4TJKTVMSmOx8Ep,spotify:track:79s5XnCN4TJKTVMSmOx8Ep,https://api.spotify.com/v1/tracks/79s5XnCN4TJKTVMSmOx8Ep,https://api.spotify.com/v1/audio-analysis/79s5XnCN4TJKTVMSmOx8Ep,216387,4
0.94,0.532,11,-5.998,0,0.358,0.12,0.0,0.0925,0.599,123.043,audio_features,5LT018mJrqHdNwdltZ1hAM,spotify:track:5LT018mJrqHdNwdltZ1hAM,https://api.spotify.com/v1/tracks/5LT018mJrqHdNwdltZ1hAM,https://api.spotify.com/v1/audio-analysis/5LT018mJrqHdNwdltZ1hAM,228796,4
0.887,0.48,8,-7.775,1,0.403,0.0717,0.0,0.108,0.357,75.985,audio_features,7kRVWQ1G4o8w3ubfNW2ZHB,spotify:track:7kRVWQ1G4o8w3ubfNW2ZHB,https://api.spotify.com/v1/tracks/7kRVWQ1G4o8w3ubfNW2ZHB,https://api.spotify.com/v1/audio-analysis/7kRVWQ1G4o8w3ubfNW2ZHB,240640,4
0.781,0.594,0,-6.959,0,0.0485,0.0136,0.0,0.162,0.0628,129.895,audio_features,3aQem4jVGdhtg116TmJnHz,spotify:track:3aQem4jVGdhtg116TmJnHz,https://api.spotify.com/v1/tracks/3aQem4jVGdhtg116TmJnHz,https://api.spotify.com/v1/audio-analysis/3aQem4jVGdhtg116TmJnHz,178154,4
0.809,0.801,1,-5.461,1,0.407,0.0408,0.0,0.353,0.744,81.94,audio_features,56X1fzloIoGKKOgpLLIGoe,spotify:track:56X1fzloIoGKKOgpLLIGoe,https://api.spotify.com/v1/tracks/56X1fzloIoGKKOgpLLIGoe,https://api.spotify.com/v1/audio-analysis/56X1fzloIoGKKOgpLLIGoe,201960,4
0.776,0.715,5,-6.587,0,0.0505,0.0971,0.0131,0.247,0.502,99.951,audio_features,2HJQcyUpmUuvzS5vBAICIc,spotify:track:2HJQcyUpmUuvzS5vBAICIc,https://api.spotify.com/v1/tracks/2HJQcyUpmUuvzS5vBAICIc,https://api.spotify.com/v1/audio-analysis/2HJQcyUpmUuvzS5vBAICIc,231813,4
0.694,0.724,0,-7.297,0,0.0322,0.123,0.00298,0.214,0.455,105.963,audio_features,7uAgqmyJ8PTRXL9WtZfPNe,spotify:track:7uAgqmyJ8PTRXL9WtZfPNe,https://api.spotify.com/v1/tracks/7uAgqmyJ8PTRXL9WtZfPNe,https://api.spotify.com/v1/audio-analysis/7uAgqmyJ8PTRXL9WtZfPNe,226981,4
0.349,0.834,6,-7.255,1,0.421,0.0389,7.4e-06,0.0541,0.364,81.159,audio_features,5Zwnx3FQmV3IacSOJC6nR5,spotify:track:5Zwnx3FQmV3IacSOJC6nR5,https://api.spotify.com/v1/tracks/5Zwnx3FQmV3IacSOJC6nR5,https://api.spotify.com/v1/audio-analysis/5Zwnx3FQmV3IacSOJC6nR5,166121,4
0.604,0.592,2,-5.333,0,0.0422,0.152,0.0,0.253,0.173,91.814,audio_features,7aSyHHGumUsI2NE4aApEsu,spotify:track:7aSyHHGumUsI2NE4aApEsu,https://api.spotify.com/v1/tracks/7aSyHHGumUsI2NE4aApEsu,https://api.spotify.com/v1/audio-analysis/7aSyHHGumUsI2NE4aApEsu,176087,4
0.974,0.596,6,-8.888,1,0.184,0.0976,0.0,0.151,0.892,111.959,audio_features,1GeNui6m825V8jP4uKiIaH,spotify:track:1GeNui6m825V8jP4uKiIaH,https://api.spotify.com/v1/tracks/1GeNui6m825V8jP4uKiIaH,https://api.spotify.com/v1/audio-analysis/1GeNui6m825V8jP4uKiIaH,149040,4
0.8,0.56,5,-4.818,0,0.261,0.057,0.0,0.134,0.45,163.071,audio_features,6EDO9iiTtwNv6waLwa1UUq,spotify:track:6EDO9iiTtwNv6waLwa1UUq,https://api.spotify.com/v1/tracks/6EDO9iiTtwNv6waLwa1UUq,https://api.spotify.com/v1/audio-analysis/6EDO9iiTtwNv6waLwa1UUq,200221,4
0.823,0.586,6,-6.606,0,0.2,0.114,0.0,0.193,0.347,125.971,audio_features,0PvFJmanyNQMseIFrU708S,spotify:track:0PvFJmanyNQMseIFrU708S,https://api.spotify.com/v1/tracks/0PvFJmanyNQMseIFrU708S,https://api.spotify.com/v1/audio-analysis/0PvFJmanyNQMseIFrU708S,190476,4
0.823,0.504,8,-8.65,0,0.16,0.206,0.0,0.417,0.481,112.985,audio_features,6lp18gsiq2Q4pptuLC6pXv,spotify:track:6lp18gsiq2Q4pptuLC6pXv,https://api.spotify.com/v1/tracks/6lp18gsiq2Q4pptuLC6pXv,https://api.spotify.com/v1/audio-analysis/6lp18gsiq2Q4pptuLC6pXv,169907,4
0.491,0.651,10,-6.772,0,0.0394,0.164,0.366,0.0995,0.131,126.001,audio_features,5HYwRSalrvZC7ZTT8BuDR7,spotify:track:5HYwRSalrvZC7ZTT8BuDR7,https://api.spotify.com/v1/tracks/5HYwRSalrvZC7ZTT8BuDR7,https://api.spotify.com/v1/audio-analysis/5HYwRSalrvZC7ZTT8BuDR7,280000,4
0.87,0.611,9,-7.326,0,0.0761,0.151,1.3e-05,0.0498,0.667,110.977,audio_features,7jN9Q6JsjcZaajGDzKMp3Y,spotify:track:7jN9Q6JsjcZaajGDzKMp3Y,https://api.spotify.com/v1/tracks/7jN9Q6JsjcZaajGDzKMp3Y,https://api.spotify.com/v1/audio-analysis/7jN9Q6JsjcZaajGDzKMp3Y,157827,4
0.916,0.682,11,-3.965,0,0.334,0.0628,1.7e-06,0.0801,0.67,142.093,audio_features,5Pj5LI8U5UfaGEEBsyr18N,spotify:track:5Pj5LI8U5UfaGEEBsyr18N,https://api.spotify.com/v1/tracks/5Pj5LI8U5UfaGEEBsyr18N,https://api.spotify.com/v1/audio-analysis/5Pj5LI8U5UfaGEEBsyr18N,143296,4
0.841,0.733,1,-5.077,1,0.142,0.0246,0.0,0.174,0.284,130.009,audio_features,7xVLFuuYdAvcTfcP3IG3dS,spotify:track:7xVLFuuYdAvcTfcP3IG3dS,https://api.spotify.com/v1/tracks/7xVLFuuYdAvcTfcP3IG3dS,https://api.spotify.com/v1/audio-analysis/7xVLFuuYdAvcTfcP3IG3dS,283693,4
0.785,0.727,2,-4.209,1,0.0385,0.0724,4.22e-06,0.316,0.183,119.962,audio_features,5w8wL9IpVlOerzOzOvkjvG,spotify:track:5w8wL9IpVlOerzOzOvkjvG,https://api.spotify.com/v1/tracks/5w8wL9IpVlOerzOzOvkjvG,https://api.spotify.com/v1/audio-analysis/5w8wL9IpVlOerzOzOvkjvG,248053,4
0.761,0.518,0,-8.871,1,0.134,0.244,3.47e-05,0.107,0.522,133.976,audio_features,2SAqBLGA283SUiwJ3xOUVI,spotify:track:2SAqBLGA283SUiwJ3xOUVI,https://api.spotify.com/v1/tracks/2SAqBLGA283SUiwJ3xOUVI,https://api.spotify.com/v1/audio-analysis/2SAqBLGA283SUiwJ3xOUVI,261493,4
0.736,0.795,1,-3.299,0,0.0545,0.498,1.21e-06,0.254,0.511,104.066,audio_features,6gpcs5eMhJwax4mIfKDYQk,spotify:track:6gpcs5eMhJwax4mIfKDYQk,https://api.spotify.com/v1/tracks/6gpcs5eMhJwax4mIfKDYQk,https://api.spotify.com/v1/audio-analysis/6gpcs5eMhJwax4mIfKDYQk,230813,4
0.963,0.346,5,-9.309,0,0.53,0.0355,0.0,0.108,0.562,119.957,audio_features,6vN77lE9LK6HP2DewaN6HZ,spotify:track:6vN77lE9LK6HP2DewaN6HZ,https://api.spotify.com/v1/tracks/6vN77lE9LK6HP2DewaN6HZ,https://api.spotify.com/v1/audio-analysis/6vN77lE9LK6HP2DewaN6HZ,142273,4
0.502,0.777,1,-4.627,1,0.0934,0.117,2.91e-06,0.0957,0.356,174.153,audio_features,6ZpR2XFuQJSHAQwg9495KZ,spotify:track:6ZpR2XFuQJSHAQwg9495KZ,https://api.spotify.com/v1/tracks/6ZpR2XFuQJSHAQwg9495KZ,https://api.spotify.com/v1/audio-analysis/6ZpR2XFuQJSHAQwg9495KZ,242069,4
0.879,0.58,2,-4.797,1,0.0883,0.00626,0.0433,0.0653,0.312,92.004,audio_features,1T3E8z6VMXSsACrBSQHTkN,spotify:track:1T3E8z6VMXSsACrBSQHTkN,https://api.spotify.com/v1/tracks/1T3E8z6VMXSsACrBSQHTkN,https://api.spotify.com/v1/audio-analysis/1T3E8z6VMXSsACrBSQHTkN,211304,4
0.851,0.663,7,-7.168,1,0.0532,0.0167,0.363,0.103,0.605,108.004,audio_features,0bx6v84HtmEYFRBAOvDTgk,spotify:track:0bx6v84HtmEYFRBAOvDTgk,https://api.spotify.com/v1/tracks/0bx6v84HtmEYFRBAOvDTgk,https://api.spotify.com/v1/audio-analysis/0bx6v84HtmEYFRBAOvDTgk,234372,4
0.776,0.379,9,-9.351,0,0.331,0.213,0.00175,0.0969,0.346,82.531,audio_features,7uX3gufAoBVqKVoD3dBLLD,spotify:track:7uX3gufAoBVqKVoD3dBLLD,https://api.spotify.com/v1/tracks/7uX3gufAoBVqKVoD3dBLLD,https://api.spotify.com/v1/audio-analysis/7uX3gufAoBVqKVoD3dBLLD,179016,4
0.417,0.551,8,-6.456,0,0.174,0.73,0.00166,0.0907,0.444,87.614,audio_features,2t16D9V5FmmRAJjsSpwvZf,spotify:track:2t16D9V5FmmRAJjsSpwvZf,https://api.spotify.com/v1/tracks/2t16D9V5FmmRAJjsSpwvZf,https://api.spotify.com/v1/audio-analysis/2t16D9V5FmmRAJjsSpwvZf,174568,4
0.662,0.525,6,-8.546,0,0.0341,0.281,0.0,0.199,0.577,133.937,audio_features,1ryUAnJ3gPNtw85hwiVA7Z,spotify:track:1ryUAnJ3gPNtw85hwiVA7Z,https://api.spotify.com/v1/tracks/1ryUAnJ3gPNtw85hwiVA7Z,https://api.spotify.com/v1/audio-analysis/1ryUAnJ3gPNtw85hwiVA7Z,149843,4
0.67,0.585,6,-4.861,0,0.0354,0.107,1.11e-06,0.131,0.447,110.03,audio_features,7i2DJ88J7jQ8K7zqFX2fW8,spotify:track:7i2DJ88J7jQ8K7zqFX2fW8,https://api.spotify.com/v1/tracks/7i2DJ88J7jQ8K7zqFX2fW8,https://api.spotify.com/v1/audio-analysis/7i2DJ88J7jQ8K7zqFX2fW8,214802,4
0.659,0.784,8,-4.661,1,0.0505,0.0999,0.0,0.149,0.733,75.016,audio_features,3Z0v6RQ2Suk2C2HGUdOApD,spotify:track:3Z0v6RQ2Suk2C2HGUdOApD,https://api.spotify.com/v1/tracks/3Z0v6RQ2Suk2C2HGUdOApD,https://api.spotify.com/v1/audio-analysis/3Z0v6RQ2Suk2C2HGUdOApD,188067,4
0.646,0.563,4,-7.029,1,0.389,0.4,0.0,0.117,0.389,186.157,audio_features,2o4zCAvc73Gr4wdOSN4Mei,spotify:track:2o4zCAvc73Gr4wdOSN4Mei,https://api.spotify.com/v1/tracks/2o4zCAvc73Gr4wdOSN4Mei,https://api.spotify.com/v1/audio-analysis/2o4zCAvc73Gr4wdOSN4Mei,139598,4
0.767,0.611,5,-5.173,0,0.0983,0.157,0.0116,0.0836,0.11,94.034,audio_features,3TOfcOKNuu6ZPZXJie5msH,spotify:track:3TOfcOKNuu6ZPZXJie5msH,https://api.spotify.com/v1/tracks/3TOfcOKNuu6ZPZXJie5msH,https://api.spotify.com/v1/audio-analysis/3TOfcOKNuu6ZPZXJie5msH,183960,4
0.783,0.58,1,-6.296,1,0.104,0.2,0.0,0.0733,0.861,158.106,audio_features,6eoQOr5Bw1dfFEJYGmWIQn,spotify:track:6eoQOr5Bw1dfFEJYGmWIQn,https://api.spotify.com/v1/tracks/6eoQOr5Bw1dfFEJYGmWIQn,https://api.spotify.com/v1/audio-analysis/6eoQOr5Bw1dfFEJYGmWIQn,211624,4
0.641,0.598,2,-6.908,0,0.0398,0.121,1.56e-06,0.185,0.501,122.067,audio_features,7nLhXCZc7aR1Bc3rREHC3m,spotify:track:7nLhXCZc7aR1Bc3rREHC3m,https://api.spotify.com/v1/tracks/7nLhXCZc7aR1Bc3rREHC3m,https://api.spotify.com/v1/audio-analysis/7nLhXCZc7aR1Bc3rREHC3m,180984,4
0.415,0.55,5,-9.173,1,0.271,0.54,0.000193,0.916,0.601,139.9,audio_features,0JqdK4hBqYUmoKjTWIM1L5,spotify:track:0JqdK4hBqYUmoKjTWIM1L5,https://api.spotify.com/v1/tracks/0JqdK4hBqYUmoKjTWIM1L5,https://api.spotify.com/v1/audio-analysis/0JqdK4hBqYUmoKjTWIM1L5,124227,4
0.794,0.632,0,-6.163,1,0.0649,0.142,0.0,0.128,0.355,145.926,audio_features,6fujklziTHa8uoM5OQSfIo,spotify:track:6fujklziTHa8uoM5OQSfIo,https://api.spotify.com/v1/tracks/6fujklziTHa8uoM5OQSfIo,https://api.spotify.com/v1/audio-analysis/6fujklziTHa8uoM5OQSfIo,291893,4
0.781,0.419,7,-12.46,0,0.102,0.169,0.00024,0.111,0.526,80.813,audio_features,2zvs0tC2avhGLqdNrCSxRa,spotify:track:2zvs0tC2avhGLqdNrCSxRa,https://api.spotify.com/v1/tracks/2zvs0tC2avhGLqdNrCSxRa,https://api.spotify.com/v1/audio-analysis/2zvs0tC2avhGLqdNrCSxRa,124742,4
0.66,0.755,0,-4.501,0,0.0469,0.0876,0.0,0.102,0.862,145.948,audio_features,72PFP54TZ9Tpj9dYQcb46D,spotify:track:72PFP54TZ9Tpj9dYQcb46D,https://api.spotify.com/v1/tracks/72PFP54TZ9Tpj9dYQcb46D,https://api.spotify.com/v1/audio-analysis/72PFP54TZ9Tpj9dYQcb46D,156368,4
0.73,0.729,4,-3.434,0,0.0884,0.167,1.39e-06,0.349,0.467,113.011,audio_features,017PF4Q3l4DBUiWoXk4OWT,spotify:track:017PF4Q3l4DBUiWoXk4OWT,https://api.spotify.com/v1/tracks/017PF4Q3l4DBUiWoXk4OWT,https://api.spotify.com/v1/audio-analysis/017PF4Q3l4DBUiWoXk4OWT,221820,4
0.761,0.525,11,-6.9,1,0.0944,0.44,6.7e-06,0.0921,0.531,80.87,audio_features,02MWAaffLxlfxAUY7c5dvx,spotify:track:02MWAaffLxlfxAUY7c5dvx,https://api.spotify.com/v1/tracks/02MWAaffLxlfxAUY7c5dvx,https://api.spotify.com/v1/audio-analysis/02MWAaffLxlfxAUY7c5dvx,238805,4
0.673,0.769,1,-6.366,0,0.0996,0.215,0.0143,0.0915,0.221,154.017,audio_features,2DpfOPYEAS6Q505NV1jRux,spotify:track:2DpfOPYEAS6Q505NV1jRux,https://api.spotify.com/v1/tracks/2DpfOPYEAS6Q505NV1jRux,https://api.spotify.com/v1/audio-analysis/2DpfOPYEAS6Q505NV1jRux,181961,4
0.316,0.63,5,-5.963,1,0.117,0.471,0.262,0.205,0.313,89.643,audio_features,6N22FZs2ZhPBYi3b9XPajV,spotify:track:6N22FZs2ZhPBYi3b9XPajV,https://api.spotify.com/v1/tracks/6N22FZs2ZhPBYi3b9XPajV,https://api.spotify.com/v1/audio-analysis/6N22FZs2ZhPBYi3b9XPajV,153294,1
0.715,0.438,8,-9.874,0,0.0575,0.12,0.000139,0.107,0.418,128.905,audio_features,3Sj4lCOlYVeHpkvuc9W5Vn,spotify:track:3Sj4lCOlYVeHpkvuc9W5Vn,https://api.spotify.com/v1/tracks/3Sj4lCOlYVeHpkvuc9W5Vn,https://api.spotify.com/v1/audio-analysis/3Sj4lCOlYVeHpkvuc9W5Vn,216822,4
0.708,0.552,10,-7.101,1,0.0714,0.542,0.00377,0.175,0.596,87.195,audio_features,4Aocy7YAyOYf5YHj18Vfj3,spotify:track:4Aocy7YAyOYf5YHj18Vfj3,https://api.spotify.com/v1/tracks/4Aocy7YAyOYf5YHj18Vfj3,https://api.spotify.com/v1/audio-analysis/4Aocy7YAyOYf5YHj18Vfj3,131884,4
0.949,0.663,1,-4.068,1,0.181,0.358,0.000121,0.153,0.863,129.963,audio_features,18X27QJ3ro5tL3JfXuBHx6,spotify:track:18X27QJ3ro5tL3JfXuBHx6,https://api.spotify.com/v1/tracks/18X27QJ3ro5tL3JfXuBHx6,https://api.spotify.com/v1/audio-analysis/18X27QJ3ro5tL3JfXuBHx6,147793,4
0.892,0.414,10,-8.339,1,0.309,0.0809,0.0,0.11,0.591,139.983,audio_features,0HCvMIJrgoIR1wfZEwdOn7,spotify:track:0HCvMIJrgoIR1wfZEwdOn7,https://api.spotify.com/v1/tracks/0HCvMIJrgoIR1wfZEwdOn7,https://api.spotify.com/v1/audio-analysis/0HCvMIJrgoIR1wfZEwdOn7,150588,4
0.747,0.557,9,-9.561,0,0.0549,0.0462,4.87e-05,0.141,0.185,125.981,audio_features,1C12w90Mwva0sUsn6RXqq3,spotify:track:1C12w90Mwva0sUsn6RXqq3,https://api.spotify.com/v1/tracks/1C12w90Mwva0sUsn6RXqq3,https://api.spotify.com/v1/audio-analysis/1C12w90Mwva0sUsn6RXqq3,185375,4
0.639,0.784,2,-5.116,1,0.0716,0.0932,0.000196,0.297,0.371,98.93,audio_features,1iW20naOEPvxG6cDFz5Q60,spotify:track:1iW20naOEPvxG6cDFz5Q60,https://api.spotify.com/v1/tracks/1iW20naOEPvxG6cDFz5Q60,https://api.spotify.com/v1/audio-analysis/1iW20naOEPvxG6cDFz5Q60,117786,3
0.784,0.438,4,-6.746,0,0.099,0.119,1.33e-06,0.109,0.365,149.987,audio_features,1Ex0qpmGZGwXzy3nla2OfD,spotify:track:1Ex0qpmGZGwXzy3nla2OfD,https://api.spotify.com/v1/tracks/1Ex0qpmGZGwXzy3nla2OfD,https://api.spotify.com/v1/audio-analysis/1Ex0qpmGZGwXzy3nla2OfD,142764,4
0.811,0.587,8,-7.052,1,0.155,0.0228,1.6e-06,0.116,0.47,79.054,audio_features,02ofwHZyFSuW1LlVQ6DCye,spotify:track:02ofwHZyFSuW1LlVQ6DCye,https://api.spotify.com/v1/tracks/02ofwHZyFSuW1LlVQ6DCye,https://api.spotify.com/v1/audio-analysis/02ofwHZyFSuW1LlVQ6DCye,206000,4
0.654,0.559,7,-8.046,1,0.338,0.0384,0.0,0.419,0.688,118.344,audio_features,60DL3jJmdeingzaAKktsKm,spotify:track:60DL3jJmdeingzaAKktsKm,https://api.spotify.com/v1/tracks/60DL3jJmdeingzaAKktsKm,https://api.spotify.com/v1/audio-analysis/60DL3jJmdeingzaAKktsKm,224000,4
0.593,0.392,10,-6.872,0,0.0257,0.382,0.000114,0.131,0.25,75.065,audio_features,1snNAXmmPXCn0dkF9DaPWw,spotify:track:1snNAXmmPXCn0dkF9DaPWw,https://api.spotify.com/v1/tracks/1snNAXmmPXCn0dkF9DaPWw,https://api.spotify.com/v1/audio-analysis/1snNAXmmPXCn0dkF9DaPWw,282813,4
0.328,0.441,1,-6.901,1,0.0422,0.329,0.0,0.258,0.0886,140.017,audio_features,7oELjqBCLfUKhsR5IGCS6N,spotify:track:7oELjqBCLfUKhsR5IGCS6N,https://api.spotify.com/v1/tracks/7oELjqBCLfUKhsR5IGCS6N,https://api.spotify.com/v1/audio-analysis/7oELjqBCLfUKhsR5IGCS6N,267232,4
0.71,0.458,10,-9.929,1,0.0874,0.231,0.000195,0.1,0.262,113.95,audio_features,6ukLaivOPRHbA0xeOlme8W,spotify:track:6ukLaivOPRHbA0xeOlme8W,https://api.spotify.com/v1/tracks/6ukLaivOPRHbA0xeOlme8W,https://api.spotify.com/v1/audio-analysis/6ukLaivOPRHbA0xeOlme8W,291450,4
0.841,0.297,5,-9.849,0,0.1,0.19,1.84e-05,0.248,0.319,110.046,audio_features,3bV8YN5Cl2yHIx79zI5tSy,spotify:track:3bV8YN5Cl2yHIx79zI5tSy,https://api.spotify.com/v1/tracks/3bV8YN5Cl2yHIx79zI5tSy,https://api.spotify.com/v1/audio-analysis/3bV8YN5Cl2yHIx79zI5tSy,184333,4
0.75,0.536,2,-8.429,1,0.0645,0.0499,0.00116,0.101,0.172,141.966,audio_features,2HTBwbtFouEbIYiMV28S0n,spotify:track:2HTBwbtFouEbIYiMV28S0n,https://api.spotify.com/v1/tracks/2HTBwbtFouEbIYiMV28S0n,https://api.spotify.com/v1/audio-analysis/2HTBwbtFouEbIYiMV28S0n,216316,4
0.798,0.699,11,-7.243,1,0.0573,0.434,1.83e-05,0.102,0.451,121.996,audio_features,58AYwrly4pekmERUQyF1F1,spotify:track:58AYwrly4pekmERUQyF1F1,https://api.spotify.com/v1/tracks/58AYwrly4pekmERUQyF1F1,https://api.spotify.com/v1/audio-analysis/58AYwrly4pekmERUQyF1F1,119138,4
0.803,0.619,6,-5.226,0,0.0506,0.208,0.00024,0.121,0.443,131.983,audio_features,6uP9TAn39tuC7MPQ3FW8gJ,spotify:track:6uP9TAn39tuC7MPQ3FW8gJ,https://api.spotify.com/v1/tracks/6uP9TAn39tuC7MPQ3FW8gJ,https://api.spotify.com/v1/audio-analysis/6uP9TAn39tuC7MPQ3FW8gJ,222242,4
0.859,0.799,1,-3.592,1,0.0468,0.0687,0.0,0.0858,0.29,99.965,audio_features,0fFWxRZGKR7HDW2xBMOZgW,spotify:track:0fFWxRZGKR7HDW2xBMOZgW,https://api.spotify.com/v1/tracks/0fFWxRZGKR7HDW2xBMOZgW,https://api.spotify.com/v1/audio-analysis/0fFWxRZGKR7HDW2xBMOZgW,165998,4
0.739,0.397,0,-7.828,1,0.164,0.061,1.52e-06,0.13,0.0693,111.124,audio_features,5BwvTxVMzPMvLNMoj8jxvK,spotify:track:5BwvTxVMzPMvLNMoj8jxvK,https://api.spotify.com/v1/tracks/5BwvTxVMzPMvLNMoj8jxvK,https://api.spotify.com/v1/audio-analysis/5BwvTxVMzPMvLNMoj8jxvK,228780,4
0.582,0.41,2,-10.627,1,0.166,0.356,0.0,0.107,0.133,115.335,audio_features,1IJ89Z6qV7orhSc3YecV6p,spotify:track:1IJ89Z6qV7orhSc3YecV6p,https://api.spotify.com/v1/tracks/1IJ89Z6qV7orhSc3YecV6p,https://api.spotify.com/v1/audio-analysis/1IJ89Z6qV7orhSc3YecV6p,351739,4
0.761,0.585,11,-6.835,0,0.0369,0.0441,0.0,0.286,0.755,105.966,audio_features,5QUDJyAPkeLMmwQcaqEBMa,spotify:track:5QUDJyAPkeLMmwQcaqEBMa,https://api.spotify.com/v1/tracks/5QUDJyAPkeLMmwQcaqEBMa,https://api.spotify.com/v1/audio-analysis/5QUDJyAPkeLMmwQcaqEBMa,146973,4
0.52,0.584,6,-9.225,0,0.283,0.205,0.000388,0.114,0.208,166.518,audio_features,3fhpURnso0RLGJkFsrpr2Z,spotify:track:3fhpURnso0RLGJkFsrpr2Z,https://api.spotify.com/v1/tracks/3fhpURnso0RLGJkFsrpr2Z,https://api.spotify.com/v1/audio-analysis/3fhpURnso0RLGJkFsrpr2Z,200587,3
0.62,0.586,3,-5.836,0,0.0751,0.0446,0.0,0.415,0.394,74.965,audio_features,1TPUi9bhczixIm9mNgAKmS,spotify:track:1TPUi9bhczixIm9mNgAKmS,https://api.spotify.com/v1/tracks/1TPUi9bhczixIm9mNgAKmS,https://api.spotify.com/v1/audio-analysis/1TPUi9bhczixIm9mNgAKmS,194307,4
0.74,0.648,10,-7.571,1,0.3,0.379,0.000134,0.231,0.373,62.056,audio_features,7ovsrGkfcZhLuXPtN4Z2qC,spotify:track:7ovsrGkfcZhLuXPtN4Z2qC,https://api.spotify.com/v1/tracks/7ovsrGkfcZhLuXPtN4Z2qC,https://api.spotify.com/v1/audio-analysis/7ovsrGkfcZhLuXPtN4Z2qC,175765,4
0.746,0.574,0,-7.055,0,0.145,0.0943,0.0,0.0951,0.7,150.075,audio_features,0wZd01L6bsW9iGFHrDPf88,spotify:track:0wZd01L6bsW9iGFHrDPf88,https://api.spotify.com/v1/tracks/0wZd01L6bsW9iGFHrDPf88,https://api.spotify.com/v1/audio-analysis/0wZd01L6bsW9iGFHrDPf88,160552,4
0.766,0.643,10,-7.259,0,0.325,0.0932,0.0,0.0594,0.664,82.451,audio_features,1qSkITrAUtWGXGUIBvoz2k,spotify:track:1qSkITrAUtWGXGUIBvoz2k,https://api.spotify.com/v1/tracks/1qSkITrAUtWGXGUIBvoz2k,https://api.spotify.com/v1/audio-analysis/1qSkITrAUtWGXGUIBvoz2k,175882,4
0.768,0.417,11,-7.893,0,0.0657,0.0514,0.0,0.122,0.381,140.13,audio_features,7uJYtxlcjVvXnHtbTUamys,spotify:track:7uJYtxlcjVvXnHtbTUamys,https://api.spotify.com/v1/tracks/7uJYtxlcjVvXnHtbTUamys,https://api.spotify.com/v1/audio-analysis/7uJYtxlcjVvXnHtbTUamys,287993,4
0.914,0.79,1,-5.16,1,0.345,0.0995,0.0,0.147,0.812,102.983,audio_features,4YmKhYaLj8AfCdUNm9PV3H,spotify:track:4YmKhYaLj8AfCdUNm9PV3H,https://api.spotify.com/v1/tracks/4YmKhYaLj8AfCdUNm9PV3H,https://api.spotify.com/v1/audio-analysis/4YmKhYaLj8AfCdUNm9PV3H,145425,4
0.75,0.659,9,-9.061,0,0.109,0.121,0.0,0.109,0.649,116.03,audio_features,3WkGKlc44NV8twHafZRTt4,spotify:track:3WkGKlc44NV8twHafZRTt4,https://api.spotify.com/v1/tracks/3WkGKlc44NV8twHafZRTt4,https://api.spotify.com/v1/audio-analysis/3WkGKlc44NV8twHafZRTt4,227373,4
0.694,0.708,0,-2.066,1,0.137,0.246,0.0,0.152,0.69,164.958,audio_features,2hx8cZug1bgRMXgW5RCTUV,spotify:track:2hx8cZug1bgRMXgW5RCTUV,https://api.spotify.com/v1/tracks/2hx8cZug1bgRMXgW5RCTUV,https://api.spotify.com/v1/audio-analysis/2hx8cZug1bgRMXgW5RCTUV,131587,4
0.716,0.572,6,-10.185,0,0.402,0.46,0.0,0.107,0.275,130.055,audio_features,0jIDuhVipWB5g2K3eFGfno,spotify:track:0jIDuhVipWB5g2K3eFGfno,https://api.spotify.com/v1/tracks/0jIDuhVipWB5g2K3eFGfno,https://api.spotify.com/v1/audio-analysis/0jIDuhVipWB5g2K3eFGfno,134769,4
0.851,0.359,0,-8.335,1,0.0832,0.0207,0.0,0.105,0.159,137.034,audio_features,5TidpShGz6Jxsbx8fzKDlC,spotify:track:5TidpShGz6Jxsbx8fzKDlC,https://api.spotify.com/v1/tracks/5TidpShGz6Jxsbx8fzKDlC,https://api.spotify.com/v1/audio-analysis/5TidpShGz6Jxsbx8fzKDlC,192600,4
0.625,0.726,2,-5.617,1,0.146,0.0933,0.0,0.234,0.337,139.951,audio_features,7otw2itnM9V35e47VOts0u,spotify:track:7otw2itnM9V35e47VOts0u,https://api.spotify.com/v1/tracks/7otw2itnM9V35e47VOts0u,https://api.spotify.com/v1/audio-analysis/7otw2itnM9V35e47VOts0u,193071,4
0.858,0.799,1,-3.592,1,0.0468,0.0687,0.0,0.0858,0.29,99.965,audio_features,4GErqtrdgp4w2z984cReZl,spotify:track:4GErqtrdgp4w2z984cReZl,https://api.spotify.com/v1/tracks/4GErqtrdgp4w2z984cReZl,https://api.spotify.com/v1/audio-analysis/4GErqtrdgp4w2z984cReZl,165998,4
